City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Chengde,CN,40.9725,117.9361,53.28,22,0,5.5,clear sky
699,Scottsbluff,US,41.8666,-103.6672,44.29,55,0,10.36,clear sky
700,Tuatapere,NZ,-46.1333,167.6833,61.74,65,1,7.47,clear sky
701,Maryville,US,35.7565,-83.9705,48.4,65,0,4.61,clear sky
702,Kiama,AU,-34.6833,150.8667,69.01,71,99,8.01,overcast clouds
703,Bridlington,GB,54.0831,-0.1919,36.01,90,98,5.99,overcast clouds
704,Fairbanks,US,64.8378,-147.7164,22.96,35,100,19.57,overcast clouds
705,Maracacume,BR,-2.0428,-45.9592,72.59,99,100,2.98,overcast clouds
706,Gorom-Gorom,BF,14.4439,-0.2361,82.72,9,86,8.01,overcast clouds
707,Nanae,JP,41.8833,140.6833,48.43,37,40,16.11,scattered clouds
708,Barranca,PE,-10.75,-77.7667,69.06,82,89,7.74,overcast clouds
709,Berdigestyakh,RU,62.0989,126.6992,29.46,88,97,5.01,overcast clouds
710,Kihurio,TZ,-4.4667,38.0667,69.04,95,19,2.19,few clouds
711,Constitucion,CL,-35.3333,-72.4167,55.58,87,2,12.57,clear sky
712,Najran,SA,17.4924,44.1277,59.65,20,8,1.52,clear sky
713,Cobija,BO,-11.0267,-68.7692,60.24,79,100,3.94,overcast clouds
714,Mantua,IT,45.1667,10.7833,47.44,75,100,1.01,overcast clouds
715,Bannu,PK,32.9854,70.6027,81.88,11,0,1.48,clear sky
716,Havre-Saint-Pierre,CA,50.2334,-63.5986,32.36,93,100,17.27,overcast clouds
717,Cosala,MX,24.4125,-106.6908,65.61,67,28,1.88,scattered clouds
718,Muisne,EC,0.6,-80.0333,76.37,86,94,1.63,overcast clouds
719,Gari,RU,59.4307,62.3497,16.48,92,94,1.12,overcast clouds
720,Kohtla-Jarve,EE,59.3986,27.2731,24.58,80,9,5.91,clear sky
721,Deogarh,IN,21.5333,84.7333,89.64,40,31,3.27,scattered clouds
